UserID,TotalActionNum,Time,Task,TaskActionNum,Address,ChunkSpec,Activation
003,112,1652462869.379381,Function_Graph_2,8,00110270,((NODE 00110269)),-1.0664988635953807
003,112,1652462869.379381,Function_Graph_2,8,00110270,((NODE 00141950)),-1.7563253386262911
003,112,1652462869.379381,Function_Graph_2,8,00110270,((NODE 00110270)),-0.5124365650857654
003,113,1652462884.307597,Function_Graph_2,9,00110270,((NODE 00110250)),-2.7607544542316518
003,113,1652462884.307597,Function_Graph_2,9,00110270,((NODE 00110269)),-1.128781242267405
003,113,1652462884.307597,Function_Graph_2,9,00110270,((NODE 00141950)),-1.9404236462881828
003,113,1652462884.307597,Function_Graph_2,9,00110270,((NODE 00110270)),-0.4613403538924036
003,114,1652462892.019487,Function_Graph_2,10,00110270,((NODE 00110250)),-2.7759444049938535
003,114,1652462892.019487,Function_Graph_2,10,00110270,((NODE 00110269)),-1.1572417561050026
003,114,1652462892.019487,Function_Graph_2,10,00110270,((NODE 00141950)),-2.0142550623707662
003,114,1652462892.019487,Function_Graph_2,10,00110270,((NODE 00110270)),-0.10767036593656806
003,115,1652462895.282590,Function_Graph_2,11,00110270,((NODE 00110250)),-2.7822352814476154
003,115,1652462895.282590,Function_Graph_2,11,00110270,((NODE 00110269)),-1.168670601898943
003,115,1652462895.282590,Function_Graph_2,11,00110270,((NODE 00141950)),-2.0424858446035983
003,115,1652462895.282590,Function_Graph_2,11,00110270,((NODE 00110270)),0.31145958877261565
003,116,1652462974.395516,Function_Graph_2,12,00110270,((NODE 00110250)),-2.914619723888017
003,116,1652462974.395516,Function_Graph_2,12,00110270,((NODE 00110269)),-1.3778930042126882
003,116,1652462974.395516,Function_Graph_2,12,00110270,((NODE 00141950)),-2.465627114891174
003,116,1652462974.395516,Function_Graph_2,12,00110270,((NODE 00110270)),-0.49887507287214866
003,117,1652462988.321025,Function_Graph_2,13,00110270,((NODE 00110250)),-2.9346843675808567
003,117,1652462988.321025,Function_Graph_2,13,00110270,((NODE 00110269)),-1.4061508691225304
003,117,1652462988.321025,Function_Graph_2,13,00110270,((NODE 00141950)),-2.5135124239906994
003,117,1652462988.321025,Function_Graph_2,13,00110270,((NODE 00110270)),-0.17996799544037997
003,118,1652463074.817164,Point_of_Interest_Triage_1,1,00400000,((NODE 00400000)),-2.230049888838051
003,119,1652463127.412387,Point_of_Interest_Triage_1,2,00400038,((NODE 00400000)),-2.4675654988942246
003,119,1652463127.412387,Point_of_Interest_Triage_1,2,00400038,((NODE 00400038)),-1.9813126485890034
003,120,1652463137.326881,Point_of_Interest_Triage_1,3,004078f9,((NODE 00400000)),-2.501992803717915
003,120,1652463137.326881,Point_of_Interest_Triage_1,3,004078f9,((NODE 00400038)),-2.067661008229813
003,120,1652463137.326881,Point_of_Interest_Triage_1,3,004078f9,((NODE 004078f9)),-1.1469988653387846
003,121,1652463167.853277,Point_of_Interest_Triage_1,4,0040790d,((NODE 00400000)),-2.5951774345384075
003,121,1652463167.853277,Point_of_Interest_Triage_1,4,0040790d,((NODE 00400038)),-2.2664938649315247
003,121,1652463167.853277,Point_of_Interest_Triage_1,4,0040790d,((NODE 004078f9)),-1.849920701823678
003,121,1652463167.853277,Point_of_Interest_Triage_1,4,0040790d,((NODE 0040790d)),-1.7092958765704687
003,122,1652463204.383438,Point_of_Interest_Triage_1,5,00407903,((NODE 00400000)),-2.6877836580092636
003,122,1652463204.383438,Point_of_Interest_Triage_1,5,00407903,((NODE 00400038)),-2.432096259926315
003,122,1652463204.383438,Point_of_Interest_Triage_1,5,00407903,((NODE 004078f9)),-2.1717146964657665
003,122,1652463204.383438,Point_of_Interest_Triage_1,5,00407903,((NODE 0040790d)),-2.1027682001501034
003,122,1652463204.383438,Point_of_Interest_Triage_1,5,00407903,((NODE 00407903)),-1.7990691260153369
003,123,1652463206.160254,Point_of_Interest_Triage_1,6,004078ff,((NODE 00400000)),-2.691878654777544
003,123,1652463206.160254,Point_of_Interest_Triage_1,6,004078ff,((NODE 00400038)),-2.438906453823714
003,123,1652463206.160254,Point_of_Interest_Triage_1,6,004078ff,((NODE 004078f9)),-2.1831255964941847
003,123,1652463206.160254,Point_of_Interest_Triage_1,6,004078ff,((NODE 0040790d)),-2.115844350508753
003,123,1652463206.160254,Point_of_Interest_Triage_1,6,004078ff,((NODE 00407903)),-1.8228160237877677
003,123,1652463206.160254,Point_of_Interest_Triage_1,6,004078ff,((NODE 004078ff)),-0.2874114686571013
003,124,1652463208.446510,Point_of_Interest_Triage_1,7,004078f9,((NODE 00400000)),-2.697098885466729
003,124,1652463208.446510,Point_of_Interest_Triage_1,7,004078f9,((NODE 00400038)),-2.44753494683014
003,124,1652463208.446510,Point_of_Interest_Triage_1,7,004078f9,((NODE 004078f9)),-0.2581916675281408
003,124,1652463208.446510,Point_of_Interest_Triage_1,7,004078f9,((NODE 0040790d)),-2.132181688345384
003,124,1652463208.446510,Point_of_Interest_Triage_1,7,004078f9,((NODE 00407903)),-1.8518006902562016
003,124,1652463208.446510,Point_of_Interest_Triage_1,7,004078f9,((NODE 004078ff)),-0.7009696647092826
003,125,1652463256.135269,Point_of_Interest_Triage_1,8,0040792c,((NODE 00400000)),-2.7951468104543506
003,125,1652463256.135269,Point_of_Interest_Triage_1,8,0040792c,((NODE 00400038)),-2.6001264873923615
003,125,1652463256.135269,Point_of_Interest_Triage_1,8,0040792c,((NODE 004078f9)),-1.471431787659442
003,125,1652463256.135269,Point_of_Interest_Triage_1,8,0040792c,((NODE 0040790d)),-2.388756005226304
003,125,1652463256.135269,Point_of_Interest_Triage_1,8,0040792c,((NODE 00407903)),-2.24026807261625
003,125,1652463256.135269,Point_of_Interest_Triage_1,8,0040792c,((NODE 004078ff)),-1.9732299048059208
003,125,1652463256.135269,Point_of_Interest_Triage_1,8,0040792c,((NODE 0040792c)),-1.9323478533006597
003,126,1652463304.291736,Point_of_Interest_Triage_1,9,00407954,((NODE 00400000)),-2.877824761279814
003,126,1652463304.291736,Point_of_Interest_Triage_1,9,00407954,((NODE 00400038)),-2.717896112864668
003,126,1652463304.291736,Point_of_Interest_Triage_1,9,00407954,((NODE 004078f9)),-1.7364886779292246
003,126,1652463304.291736,Point_of_Interest_Triage_1,9,00407954,((NODE 0040790d)),-2.558891670450977
003,126,1652463304.291736,Point_of_Interest_Triage_1,9,00407954,((NODE 00407903)),-2.4579368312775016
003,126,1652463304.291736,Point_of_Interest_Triage_1,9,00407954,((NODE 004078ff)),-2.30212637151887
003,126,1652463304.291736,Point_of_Interest_Triage_1,9,00407954,((NODE 0040792c)),-2.2813673296446373
